id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
671056271708427457,Estudio Centro con cocina,255592365,Luis,Casco Antiguo,Alfalfa,37.38864564539118,-5.991995907087607,Entire home/apt,90,1,7,2022-08-29,4.67,5,302,7,VFT/SE/09668
671386092806158421,Mall Boutique luxury apartment 205,469574505,Toby,Casco Antiguo,Santa Catalina,37.39245228085371,-5.9853269643990235,Entire home/apt,230,1,0,,,1,357,0,Exempt
671413632504961210,Charming loft next to Las Setas - Center,469579390,Marco,Casco Antiguo,"Encarnación, Regina",37.39537802224665,-5.992454100012467,Entire home/apt,89,2,1,2022-09-15,1,1,219,1,VFT/SE/04588
671484282631578260,Amplio apartamento reformado en pleno centro,135867871,Pickman Sala,Nervión,La Florida,37.38786576023097,-5.98399101970646,Entire home/apt,60,62,0,,,8,143,0,Exempt
671684714262104160,NUEVO! Balcon con vistas a la Giralda y  3 dorm.,214591077,Jose Carlos,Nervión,Nervión,37.382589717225756,-5.969040552640418,Entire home/apt,107,1,1,2022-07-26,0.48,9,290,1,VFT/SE/09290
671693103667283205,Habitación individual en precioso piso reformado,135867871,Pickman Sala,Nervión,La Florida,37.3881,-5.98392,Private room,30,62,0,,,8,143,0,Exempt
672093084939013742,blue ocean,469740742,Kourtney,Casco Antiguo,San Julián,37.39955956010579,-5.98760448570384,Entire home/apt,291,1,0,,,1,363,0,201800000
672331365919477055,"San Esteban II-Acogedor apartamento, pleno centro",14958822,Nacho,Casco Antiguo,San Bartolomé,37.39062365617052,-5.986595552596145,Entire home/apt,91,2,4,2022-09-19,2.50,125,79,4,A/SE/00142
672334452918016769,"San Esteban IV- Céntrico Duplex, terraza privada",14958822,Nacho,Casco Antiguo,San Bartolomé,37.38868996307693,-5.9855826826048695,Entire home/apt,120,2,3,2022-09-24,3,125,78,3,A/SE/00142
672334992364392452,New!San Esteban V-Acogedora casa con patio privado,14958822,Nacho,Casco Antiguo,San Bartolomé,37.38936981285369,-5.985122637162671,Entire home/apt,119,2,0,,,125,93,0,A/SE/00142
672349433992445501,"San Esteban III-Acogedor apartamento, pleno centro",14958822,Nacho,Casco Antiguo,San Bartolomé,37.39014559040856,-5.987367891037147,Entire home/apt,101,2,2,2022-09-17,2,125,93,2,A/SE/00142
673582887407763416,Colorful apartment in the heart of Sevilla,143466813,Fran,Casco Antiguo,Arenal,37.38398827700015,-5.997660114853279,Entire home/apt,87,3,0,,,1,59,0,Exempt
673608205512826876,"Lepanto, WiFi de alta velocidad y amplia terraza",469059466,Encuentro,Casco Antiguo,"Encarnación, Regina",37.3950848,-5.9926759,Entire home/apt,108,2,0,,,2,1,0,VFT/SE/07317
673625178926556792,Holi-Rent Cean Bermúdez one bedroom apartment in Nervión.,111692752,Holi- Rent,Nervión,Nervión,37.380277,-5.9692889,Entire home/apt,62,1,0,,,14,241,0,VFT/SE/09520
673645019290787678,Histórico Corral del conde S.XVI,14958822,Nacho,Casco Antiguo,Santa Catalina,37.3921464,-5.98665670000003,Entire home/apt,80,2,3,2022-09-18,2.43,125,77,3,VFT/SE/01336
673892187732531128,Deluxe Apartment Santa Lucia Square,133381824,Pablo,Casco Antiguo,San Julián,37.3967411447272,-5.983372963964939,Entire home/apt,61,2,5,2022-08-20,2.31,2,34,5,VFT/SE/09616
674273097898600397,Prime Location. Nice Apart. (*WiFi - A/C*),80817564,Manuel,Casco Antiguo,Alfalfa,37.3904512,-5.9969328,Entire home/apt,92,2,11,2022-09-18,6.00,4,70,11,VFT/56/06976
674368785288194096,AMAZING Giralda & Cathedral Sevilla Urban,301473052,Esther,Casco Antiguo,Santa Cruz,37.3873,-5.9926,Entire home/apt,175,1,0,,,25,84,0,VFT/SE/01523
674479335436419745,RentalSevilla Viaje por el Guadalquivir,170512874,Rosalía,Casco Antiguo,Museo,37.38894,-6.00001,Entire home/apt,145,1,0,,,105,354,0,VFT/SE/07780
674600391234946709,Exclusivo apartamento de diseño centro Sevilla,243308448,Fabio,Casco Antiguo,Santa Catalina,37.39519727537124,-5.985206461234035,Entire home/apt,91,3,6,2022-09-08,3.60,26,113,6,VFT/SE/03666
674968120125672509,MARAVILLOSA ESTANCIA EN SEVILLA,470504477,Elena,Palmera - Bellavista,Bellavista,37.31790588924846,-5.965398755494451,Entire home/apt,80,2,0,,,1,340,0,CTC-2019101033
675021466338709249,Precioso y moderno apartamento en centro Sevilla,423182540,TheGoodTourist,Casco Antiguo,Alfalfa,37.39221568422192,-5.991052559259467,Entire home/apt,92,3,0,,,6,159,0,VFT/SE/01333
675030080260839980,Reflections Home,56238877,Api,Triana,Triana Este,37.38017788108131,-5.999632304229727,Entire home/apt,45,2,5,2022-09-11,3.06,14,69,5,VFT/SE/03131
675044784365660365,nuevo apartamento Faustino Alvarez,242344266,GotoSeville,Casco Antiguo,San Gil,37.40215189367597,-5.993432133557205,Entire home/apt,89,1,5,2022-09-22,3.57,15,347,5,vft/se/08214
675072954985638207,Acogedor Loft en centro Sevilla 3 pax,39256779,Alvaro,Casco Antiguo,San Gil,37.40066593828797,-5.988379285247134,Entire home/apt,70,2,0,,,9,102,0,""
675079011252325257,Family home full - high quality suits- Seville charms Luxe,51048225,Javier,Nervión,La Calzada,37.3879896,-5.973301,Entire home/apt,195,1,2,2022-09-01,1.13,101,87,2,CTC-2017092798
675234139460627387,El Lagar de Cuna,423182540,TheGoodTourist,Casco Antiguo,Alfalfa,37.390926178750036,-5.993233491628045,Entire home/apt,73,2,3,2022-09-15,3,6,149,3,VFT/SE/01845
675342630546486994,Triana Calm,259325612,Antonio,Triana,Barrio León,37.38089,-6.01405,Entire home/apt,65,3,0,,,5,0,0,VFT/SE/1743
675358272408753849,Maravilloso apartamento en Sevilla,440977418,Javier,Casco Antiguo,Alfalfa,37.3910949,-5.992125800000001,Entire home/apt,136,2,7,2022-09-25,7,2,146,7,VFT/SE/09560
675762497408469596,Free parking. Apartment in the old town.,156293549,Diego,Casco Antiguo,San Gil,37.40229988800277,-5.9870065841946465,Entire home/apt,91,2,9,2022-09-23,5.74,1,248,9,VFT/SE/09635
675779141610347585,MATA MUA SUITES,466370402,Mattia,Casco Antiguo,Feria,37.39938,-5.9929188,Entire home/apt,121,1,0,,,2,335,0,VFT/SE/09019
675804792179255718,Castellar Centro Apartmet,126472204,Manuel,Casco Antiguo,San Julián,37.3959608017393,-5.987719084970444,Entire home/apt,106,1,14,2022-09-20,7.50,7,79,14,VFT/SE/04603
675870024216788958,Habitación Privada Sevilla,189203635,Juan Antonio,Macarena,"El Torrejón, El Cerezo",37.40827875774644,-5.9840570696168225,Private room,31,1,3,2022-09-18,2.43,9,355,3,Exempt
676002848690026023,Lanza Apartament Sevilla,301473052,Esther,Casco Antiguo,Santa Catalina,37.3911,-5.9867,Entire home/apt,126,1,0,,,25,112,0,VFT/SE/09156
676019156564819634,Precioso apartamento céntrico  con ático.,69813103,Ricardo,Casco Antiguo,San Julián,37.39983111505006,-5.9878298572339865,Entire home/apt,80,2,4,2022-09-14,2.31,2,217,4,Exempt
676565303399520829,Habitación Boutique con terraza y baño privado,28388457,Eduardo,Casco Antiguo,Arenal,37.3890074,-5.9971067,Private room,123,1,2,2022-09-21,2,3,64,2,H/SE/01259
676569593829073496,Habitación Familiar con terraza privada en Sevilla,28388457,Eduardo,Casco Antiguo,Arenal,37.3890074,-5.9971067,Private room,134,1,0,,,3,52,0,H/SE/01259
676709794354780461,Tu casa en San Julián,22786365,Paula,Casco Antiguo,San Julián,37.400136057780045,-5.984771494137466,Entire home/apt,103,2,0,,,4,55,0,VFT/SE/06188
676769343262206616,Bonito apartamento en la mejor ubicación de Triana,6384389,Martina,Triana,Triana Casco Antiguo,37.384502903489846,-6.004448035871408,Entire home/apt,60,3,0,,,1,223,0,VFT/SE/09841
677292027697497642,"Apartamento centro, amplio, luminoso.",471071707,Isaac,Casco Antiguo,Feria,37.39663378040161,-5.98916903639467,Entire home/apt,87,1,12,2022-09-24,7.20,2,51,12,VFT/SE04654
678171711125878317,Precioso apartamento en Sevilla. Triana,309122725,Rocio,Triana,Triana Casco Antiguo,37.38658,-6.00714,Entire home/apt,238,2,0,,,2,62,0,VFT/SE/01068
678663444194361497,"'UNIQUE HOMES' LA JUDERÍA, terraza + parking",7222663,María Valme,Casco Antiguo,San Bartolomé,37.3868934,-5.9864412,Entire home/apt,231,1,1,2022-09-07,1,14,101,1,CTC-2022166290
678900058389771726,Luxury Parasol SR,46760394,Rafael,Casco Antiguo,"Encarnación, Regina",37.39287647426601,-5.99214443003753,Entire home/apt,123,3,0,,,2,64,0,VFT/SE/09381
679016580203294585,Room with terrace Seville - Aqua marina 2F Terrace,466346745,Casa Xanadu,Nervión,La Buhaira,37.3841,-5.97479,Private room,76,2,1,2022-09-18,1,7,346,1,Exempt
679060384039899381,Bright & Happy twin room in  Sevilla - Naranja FF,466346745,Casa Xanadu,Nervión,La Buhaira,37.38214977329259,-5.974686557087545,Private room,76,2,0,,,7,334,0,Exempt
679078271849510680,Apartamento encantador com piscina,231669875,Guilherme,Macarena - Norte,Consolación,37.41414040615301,-5.966610830476304,Private room,45,1,0,,,3,360,0,Exempt
679322535591540546,Great apartment - La Campana Center - 2D1B,471590092,Cesáreo,Casco Antiguo,Alfalfa,37.391518827422054,-5.993219246653916,Entire home/apt,142,2,1,2022-09-04,1,1,307,1,VFT/SE/08752
679401825534941180,Green Street (city center),471605268,Carlos,Casco Antiguo,San Bartolomé,37.387442,-5.987246499999999,Entire home/apt,89,2,0,,,1,79,0,VFT/SE/08741
679472671924054054,Elegante apartamento con Patio en Centro Historico,214591077,Jose Carlos,Casco Antiguo,Santa Cruz,37.38824,-5.99219,Entire home/apt,101,1,1,2022-09-02,1,9,109,1,CTC-201634621
679900001377403214,Atico centro Sevilla,103563684,Mary,Casco Antiguo,Feria,37.39731,-5.98846,Entire home/apt,107,2,0,,,1,244,0,Exempt
680129215735123893,"Glamorous Apartment with Terrace, Seville",471796394,Numa Prestigio,Casco Antiguo,Santa Cruz,37.3815771,-5.9894751,Entire home/apt,255,1,0,,,3,317,0,A/SE/00399
680151675360477505,VERONICA APARTMENT CONFORT 9,217544439,Trade,Casco Antiguo,Santa Catalina,37.39389507632041,-5.986783821179209,Entire home/apt,69,1,4,2022-09-02,2.73,8,64,4,A/SE/00387
680333633735749975,"Apartamento Centro Histórico ""A Pie de Muralla""",471855570,Luis,Casco Antiguo,Santa Catalina,37.393347260776416,-5.984869471906303,Entire home/apt,86,2,7,2022-09-24,3.96,1,168,7,VFT/SE/08979
680781411076810747,Typical sevillian 2-bedroom unit downtown,352355386,Pedro,Casco Antiguo,Alfalfa,37.391301109538176,-5.990815813338292,Entire home/apt,90,2,4,2022-09-22,2.31,6,163,4,VFT/SE/00118
680927909215604416,RentalSevilla Apartament  3 dormitorios en Triana,170512874,Rosalía,Triana,Triana Casco Antiguo,37.3875256467567,-6.005190202665847,Entire home/apt,183,1,1,2022-09-19,1,105,322,1,VFT/SE/07232
681783526044443803,Casa Plaza del Museo,472212574,Acutrece,Casco Antiguo,Museo,37.3917633,-5.999839,Entire home/apt,135,2,3,2022-09-25,2.09,1,87,3,
682335312992773251,Habitación privada con TV y aparcamiento gratuito,434091075,Manuel,Triana,Triana Oeste,37.37168,-6.0368,Private room,25,1,1,2022-09-21,1,6,55,1,VFT/SE/09754
682375646702693059,"Piso en sevilla este, ideal para parejas",55281106,Laura,Este - Alcosa - Torreblanca,"Colores, Entreparques",37.40126367121008,-5.9138937595440995,Entire home/apt,33,60,0,,,1,329,0,
683942192185367355,Acogedor apartamento en pleno corazón de Triana,416842894,Ana,Triana,Triana Oeste,37.38282299999999,-6.0080814,Entire home/apt,120,2,2,2022-09-25,2,1,363,2,VFT/SE/09716
684071833095660085,Near the airport,183081554,Michael,Cerro - Amate,Juan XXIII,37.378095083894195,-5.949521769849337,Private room,22,1,19,2022-09-24,10.75,2,275,19,Exempt
684088175918238359,Apartamento junto a la catedral de Sevilla,472763333,Maria,Casco Antiguo,Alfalfa,37.39132,-5.99329,Entire home/apt,54,1,12,2022-09-25,8.18,1,154,12,Exempt
684382763257567933,Acogedor apartamento en el corazón de Triana.,128828567,Carmen,Triana,"El Tardón, El Carmen",37.374689307708806,-6.013370055249682,Entire home/apt,200,7,0,,,1,357,0,Exempt
684673234912522486,Casa de artista en el centro de Sevilla,423099453,Ruben,Casco Antiguo,San Lorenzo,37.3975464,-5.995901,Private room,60,2,0,,,3,76,0,Exempt
684696048358101097,Bonito Nice apartamento Sevilla centro,301473052,Esther,Casco Antiguo,Alfalfa,37.3916819,-5.992320599999999,Entire home/apt,131,1,0,,,25,91,0,CTC2019213575
684743429248532531,Acogedor apartamento con Bicis para paseo,63093859,Cristina,Macarena - Norte,La Bachillera,37.42885472923251,-5.976447531097088,Entire home/apt,50,2,8,2022-09-21,6.15,1,238,8,VFT/SE/09870
684845033289140030,ATICO QUEEN ITIMAD A 5 MINUTOS DEL CENTRO,53597587,Eva María,Los Remedios,Tablada,37.36078376972959,-6.027651078969802,Private room,70,3,0,,,1,323,0,VFT/SE/09876
685210562639706759,Apartment with Balcony in Seville’s City Center,471796394,Numa Prestigio,Casco Antiguo,Santa Cruz,37.3815771,-5.9894751,Entire home/apt,180,1,0,,,3,328,0,A/SE/00399
685213809923266138,Family Apartment with Balcony in Sevilla,471796394,Numa Prestigio,Casco Antiguo,Santa Cruz,37.3815771,-5.9894751,Entire home/apt,210,1,1,2022-09-18,1,3,309,1,A/SE/00399
685216512331045153,"Apartamento Familiar, fantástica localización",6588832,Jose Luis,Casco Antiguo,Arenal,37.388445588857586,-5.998284474205017,Entire home/apt,88,2,2,2022-09-24,2,21,142,2,
685353548519809795,Precioso piso junto al puente de Triana,465411843,Valle,Triana,Triana Casco Antiguo,37.3852997,-6.0036638,Entire home/apt,75,60,0,,,1,242,0,
685435177570101357,Ático totalmente reformado en el centro de Sevilla,45822309,Lucia,Casco Antiguo,Museo,37.39034943114875,-5.998352152135099,Entire home/apt,70,2,5,2022-09-22,5,1,337,5,VFT/SE/08213
685639438322997504,DUQUE CENTER PREMIUM SUITES (FREE PARKING),175608443,Ramon,Casco Antiguo,"Encarnación, Regina",37.394117983830064,-5.995531781154364,Entire home/apt,89,2,7,2022-09-20,4.29,6,125,7,CTC-2020005979
685944050828997056,"Estudio con patio, plaza nueva, planta baja",41368992,Bibi,Casco Antiguo,Arenal,37.38777054787636,-5.99617795013491,Entire home/apt,39,2,2,2022-09-08,2,4,14,2,VTF/SE/04009
685989930239216592,Junior Suite en Vincci Molviedro Suites Apartments,377604684,Vincci Molviedro Suites Apartments,Casco Antiguo,Arenal,37.387966,-5.9978447,Entire home/apt,212,1,0,,,1,313,0,H/SE/01027
685996571190179077,Junior suite dúplex terraza en Vincci Molviedro Ap,475729124,Vincci Molviedro Suites Apartments,Casco Antiguo,Arenal,37.387966,-5.9978447,Entire home/apt,234,1,0,,,3,304,0,H/SE/01027
686000546141043650,Almona Paseo de la O - Kainga Homes (River Views),413914456,Kainga,Triana,Triana Casco Antiguo,37.3875573,-6.005827399999999,Entire home/apt,95,1,2,2022-08-29,1.40,11,321,2,VFT/SE/09119
686006442309679527,Suite en Vincci Molviedro Suites Apartments,475729124,Vincci Molviedro Suites Apartments,Casco Antiguo,Arenal,37.387966,-5.9978447,Entire home/apt,251,1,0,,,3,309,0,H/SE/01027
686010125213805185,Suite dúplex terraza en Vincci Molviedro Suites Ap,475729124,Vincci Molviedro Suites Apartments,Casco Antiguo,Arenal,37.387966,-5.9978447,Entire home/apt,284,1,0,,,3,301,0,H/SE/01027
686119686604203309,Apartamento acogedor en zona Santa Justa.Sevilla,77888371,Macarena,San Pablo - Santa Justa,Huerta de Santa Teresa,37.39465052993418,-5.9728763018609285,Entire home/apt,74,2,1,2022-08-05,0.57,1,347,1,VFT/SE/09859
686167206268684761,Apartamento en Sevilla de Lujo,161313957,Antonio,Macarena - Norte,Los arcos,37.40796289418706,-5.967036883281069,Entire home/apt,76,2,1,2022-08-15,0.70,2,43,1,VFT/SE/04160
686303192195842695,Precioso y céntrico apartamento,473328072,Paco,Los Remedios,Los Remedios,37.37235,-5.99779,Entire home/apt,59,1,4,2022-09-18,4,1,312,4,Exempt
686885205685421113,Tu espacio en el corazón de Triana,473481729,Rafael Pascual,Triana,Triana Casco Antiguo,37.38382211319003,-6.003044955432415,Entire home/apt,53,2,2,2022-09-18,2,1,259,2,VFT/SE/09881
686891099292953953,HÍSPALIS CASTILLA,473481460,Andres,Triana,Triana Casco Antiguo,37.386195224820696,-6.004392593887324,Entire home/apt,126,3,0,,,1,53,0,VFT/SE/02161
687287898568873422,Super Location Brand New Plaza de Toros,473516922,Eumetra,Casco Antiguo,Arenal,37.384537859688066,-5.998062022165357,Entire home/apt,134,3,1,2022-09-24,1,1,350,1,VFT/SE/08408
687292038787484677,Triana Nice Rest,259325612,Antonio,Triana,Barrio León,37.37912,-6.01355,Entire home/apt,65,3,1,2022-09-07,1,5,0,1,VFT/SE/01743
687367240989235076,"LUZ DE SEVILLA, DATE UN REGALO Y DISFRÚTALO.",223766444,Álvaro,Casco Antiguo,Santa Catalina,37.39267414439727,-5.985872238867487,Entire home/apt,134,2,3,2022-09-18,3,9,231,3,VFT/SE/09404
687819295500651959,Habitación en casa unifamiliar con baño propio,104825258,Fernando,Este - Alcosa - Torreblanca,"Colores, Entreparques",37.3884889,-5.9184793,Private room,48,2,0,,,1,355,0,Exempt
688774053348059187,ArtedeSevilla Estudio con sofá cama,340153180,Purificación Y Rafael,Casco Antiguo,Museo,37.38957259676514,-5.99825792325949,Entire home/apt,80,2,1,2022-09-23,1,7,87,1,VFT/SE/05405
689622168155932658,Beautiful 2 bd apartment with views to the Cathedral. Constitución IV,150247554,Pablo,Casco Antiguo,Santa Cruz,37.387554083259374,-5.992916207149096,Entire home/apt,191,1,2,2022-09-03,1.82,34,217,2,VFT/SE/08149
689637920447098365,Precioso piso reformado a pocos minutos del centro,474121296,Marisa,Los Remedios,Los Remedios,37.37417726164354,-6.002945356440966,Entire home/apt,87,61,0,,,1,86,0,Exempt
689716058199050867,Goyeneta Luxury Suite,209748933,Mariano,Casco Antiguo,Alfalfa,37.3916153,-5.9924179,Entire home/apt,178,1,2,2022-09-24,2,32,94,2,VFT/SE/008291
689769900459299528,Sunny Arenal Superior. Vtf/se/09512,474162996,Rafa,Casco Antiguo,Arenal,37.38692169999999,-5.9984034,Entire home/apt,203,1,2,2022-09-18,2,1,361,2,926BC8FFF76D6C409C84BCA75D70F6F90252A09A
689917276823455452,Double bedroom bright heart of Seville - La Perla,466346745,Casa Xanadu,Nervión,La Buhaira,37.38423123178241,-5.974396240679376,Private room,74,2,0,,,7,335,0,Exempt
689932424725250392,Twin room with terrace Seville - Manzana Verde,466346745,Casa Xanadu,Nervión,La Buhaira,37.382711519520406,-5.974961995845753,Private room,76,2,1,2022-09-19,1,7,348,1,Exempt
689955433469975596,Bright & Cheerful room in Seville - GFF,466346745,Casa Xanadu,Nervión,La Buhaira,37.38211017281874,-5.97282654673758,Private room,76,2,0,,,7,348,0,Exempt
690254750680713106,Splendid 2 bd apartment facing the Cathedral. Constitución II,150247554,Pablo,Casco Antiguo,Santa Cruz,37.38578842185697,-5.993432373250081,Entire home/apt,180,1,1,2022-08-19,0.77,34,209,1,VFT/SE/08107
690360034334227983,Duplex Puerta Carmona - Kainga Homes,413914456,Kainga,Nervión,an Roque,37.3891813,-5.9841042,Entire home/apt,130,1,1,2022-09-25,1,11,142,1,VFT/SE/08252
690426212654449333,Spectacular 3BD apartment in Santa Cruz neighborhood. Aire I,150247554,Pablo,Casco Antiguo,Santa Cruz,37.387257047531186,-5.990872548890472,Entire home/apt,184,2,1,2022-08-27,1,34,223,1,VFT/SE/08083
690490330355323132,Industrial-Chic,21539905,Pedrololo,Triana,Triana Oeste,37.38785012547458,-6.007882258962683,Entire home/apt,110,2,6,2022-09-20,5.45,8,113,6,VFT/SE/09379
690671577437108474,"Castilla del Patrocinio, coqueto apartamento de 1d",41720508,Diego,Triana,Triana Oeste,37.39052212033346,-6.010327591243096,Entire home/apt,73,1,2,2022-09-25,2,5,27,2,VFT/SE/09401
690978847257165894,Magnificent 3BD apartment in Santa Cruz neighborhood. Aire II,150247554,Pablo,Casco Antiguo,Alfalfa,37.38899596951154,-5.991047251199834,Entire home/apt,317,2,3,2022-09-07,3,34,191,3,VFT/SE/08084
691392461398691581,Ático en centro histórico de Sevilla,69813103,Ricardo,Casco Antiguo,San Julián,37.398231943037935,-5.986486418323133,Entire home/apt,92,1,0,,,2,215,0,Exempt
691751524798010779,New Seville City Center,364267118,Carmen,Casco Antiguo,San Lorenzo,37.39786338685148,-5.994400434690024,Entire home/apt,99,2,1,2022-09-18,1,5,350,1,VFT/SE/09835
691836679288846727,NICE SEVILLE CITY CENTER,364267118,Carmen,Casco Antiguo,San Lorenzo,37.39753783535311,-5.996109109859647,Entire home/apt,77,2,1,2022-09-18,1,5,357,1,VFT/SE/09834
691938474289143638,Fabulous apartment in central Seville,372271936,Liviu,Casco Antiguo,Feria,37.3983773,-5.9908695,Entire home/apt,77,2,3,2022-09-14,3,1,236,3,VFT/SE/07100
692563457230496497,Harry's apartment,425217219,Jacob,Casco Antiguo,Alfalfa,37.39077036205904,-5.995391978613289,Entire home/apt,185,4,0,,,1,46,0,VFT/HU/65248
