"";"name";"host_id";"host_name";"neighbourhood_group";"neighbourhood";"latitude";"longitude";"room_type";"price";"minimum_nights";"number_of_reviews";"last_review";"reviews_per_month";"calculated_host_listings_count";"availability_365";"number_of_reviews_ltm";"license";"log_price";"log_minimum_nights";"dummy_room_type";"dummy_ng"
"5035";"Apartment Postigo by the Cathedral - Kainga Homes";429492198;"Javier";"Casco Antiguo";"Arenal";37,384613;-5,996654;"Entire home/apt";88;1;12;"2022-08-22";1,15;1;291;12;"VFT/SE/04491";4,47733681447821;0;"Entire home/apt";1
"5036";"Apartment with terrace in the historic center";429056753;"José María";"Casco Antiguo";"Feria";37,39749;-5,98824;"Entire home/apt";72;1;2;"2021-11-25";0,19;2;75;2;"VFT/SE/06119";4,27666611901606;0;"Entire home/apt";1
"5037";"Sunny and bright apartment at historical center";429056753;"José María";"Casco Antiguo";"Santa Catalina";37,39202;-5,98629;"Entire home/apt";84;1;4;"2022-05-04";0,65;2;75;4;"VFT/SE/06171";4,43081679884331;0;"Entire home/apt";1
"5038";"CENTRO ¡Nuevo! precioso apt. 8 min de catedral";313507914;"La Hospedería";"Casco Antiguo";"Museo";37,39031;-5,9977;"Entire home/apt";68;2;20;"2022-09-10";2,83;3;149;20;"CTC-2019075211";4,21950770517611;0,693147180559945;"Entire home/apt";1
"5039";"Apartamento 3 habitaciones. Aeropuerto/Fibes";183727598;"Eva";"Este - Alcosa - Torreblanca";"Colores, Entreparques";37,40503;-5,91508;"Entire home/apt";114;3;13;"2022-09-02";1,29;1;56;13;"CTC-2019000794";4,7361984483945;1,09861228866811;"Entire home/apt";0
"5040";"Apartamentos Plaza Doña Elvira, 7 (1.ª planta)";18685197;"Marina";"Casco Antiguo";"Santa Cruz";37,38483;-5,990386;"Entire home/apt";181;2;1;"2021-12-06";0,1;2;44;1;"VFT/SE/07962";5,19849703126583;0,693147180559945;"Entire home/apt";1
"5041";"Modern two bedroom apartment in Seville (Nervión).";104521273;"Lina";"Nervión";"Huerta del Pilar";37,38677;-5,97654;"Entire home/apt";125;2;18;"2022-09-18";2,32;1;72;18;"VFT/SE/09009";4,8283137373023;0,693147180559945;"Entire home/apt";0
"5042";"TRIANALUXURY";85438357;"Fco Javier";"Triana";"Triana Casco Antiguo";37,38826;-6,00534;"Entire home/apt";172;2;7;"2022-09-25";0,71;1;342;7;"67543";5,14749447681345;0,693147180559945;"Entire home/apt";0
"5043";"Top-floor apartment with the best views of Sevilla";378142743;"Maria";"Triana";"Triana Oeste";37,37886;-6,04239;"Entire home/apt";73;3;20;"2022-09-19";3,26;2;314;20;"CTC-202299902585621";4,29045944114839;1,09861228866811;"Entire home/apt";0
"5044";"Eva Recommends San Lorenzo";31420918;"Eva Recommends";"Casco Antiguo";"San Lorenzo";37,398186;-5,996781;"Entire home/apt";183;1;13;"2022-09-18";1,21;15;169;13;"CTC-2018226462";5,20948615284142;0;"Entire home/apt";1
"5045";"ESTUDIO MACARENA";96584309;"Manuel";"Macarena";"Las Avenidas";37,41089;-5,98577;"Entire home/apt";39;2;39;"2022-09-17";3,62;3;20;39;"Exempt";3,66356164612965;0,693147180559945;"Entire home/apt";0
"5046";"2. Room close to CityCenter (15 min by metro)";39256779;"Alvaro";"Los Remedios";"Tablada";37,36394;-6,02395;"Private room";26;1;18;"2022-09-18";2,36;9;159;18;"VFT/SE/09513";3,25809653802148;0;"Private room";0
"5047";"numa | Spacious Suite with AC in Calle Alfonso XII";371908133;"Numa | Solea";"Casco Antiguo";"Museo";37,392918;-5,998698;"Entire home/apt";195;1;72;"2022-09-22";6,71;5;290;72;"";5,27299955856375;0;"Entire home/apt";1
"5048";"Villa con piscina privada - Casa Calma";253074888;"Antonio";"Los Remedios";"Tablada";37,33816;-6,02568;"Entire home/apt";159;2;8;"2022-09-08";2,42;1;311;8;"VFT/SE/09320";5,06890420222023;0,693147180559945;"Entire home/apt";0
"5049";"Fabuloso apartamento junto al puente de Triana II.";178018902;"Aureliano/Antonio";"Triana";"Triana Casco Antiguo";37,386757;-6,00479;"Entire home/apt";243;2;14;"2022-06-26";1,39;2;0;14;"VFT/SE/08644";5,49306144334055;0,693147180559945;"Entire home/apt";0
"5050";"Dúplex con terraza Alameda de Hércules";245274103;"María";"Casco Antiguo";"Feria";37,39805;-5,99242;"Entire home/apt";126;2;0;"";0;6;37;0;"A/SE00349";4,83628190695148;0,693147180559945;"Entire home/apt";1
"5051";"Apartamento 2 habitaciones Alameda de Hércules";245274103;"María";"Casco Antiguo";"Feria";37,39825;-5,99054;"Entire home/apt";103;2;3;"2022-05-20";0,31;6;45;3;"A/SE/00349";4,63472898822964;0,693147180559945;"Entire home/apt";1
"5052";"Hostfy Mercado de Triana";270043127;"Miguel";"Triana";"Triana Casco Antiguo";37,38602;-6,00599;"Entire home/apt";102;2;3;"2022-04-17";0,48;3;80;3;"VFT/SE/07195";4,62497281328427;0,693147180559945;"Entire home/apt";0
"5053";"Encantador apartamento en Triana, Sevilla";426044501;"Jose María";"Triana";"Triana Casco Antiguo";37,385338;-6,003599;"Entire home/apt";86;1;13;"2022-09-10";1,23;3;72;13;"VFT/SE/08627";4,45434729625351;0;"Entire home/apt";0
"5054";"HABITACION LUMINOSA CON PISCINA EN LA MEJOR ZONA";44409089;"Rebeca";"Nervión";"Huerta del Pilar";37,38554;-5,97868;"Private room";35;1;53;"2022-09-18";4,91;2;77;53;"VFT/SE/06359";3,55534806148941;0;"Private room";0
"5055";"Prime Location Nice Apart. *WiFi - A/C*";80817564;"Manuel";"Casco Antiguo";"Alfalfa";37,3904495239258;-5,99693298339844;"Entire home/apt";74;2;59;"2022-09-19";5,46;4;83;59;"VFT/SE/6976";4,30406509320417;0,693147180559945;"Entire home/apt";1
"5056";"Juderia de Sevilla VI - Luxury Apartments";408725068;"Otoreivaj";"Casco Antiguo";"San Bartolomé";37,38901;-5,98603;"Entire home/apt";110;1;26;"2022-09-08";2,57;2;165;26;"VFT/SE/04095";4,70048036579242;0;"Entire home/apt";1
"5057";"Casa Señorial Torre de la Plata";269512747;"Juanmi Y Laura";"Casco Antiguo";"Santa Cruz";37,38211;-5,99553;"Entire home/apt";124;2;7;"2022-05-18";0,66;29;111;7;"VFT/SE/08792";4,82028156560504;0,693147180559945;"Entire home/apt";1
"5058";"E4.A/Conditioning. Excellent budget balcony room";996454;"Maria";"Casco Antiguo";"Encarnación, Regina";37,39426;-5,99225;"Private room";82;2;48;"2022-09-07";4,47;20;34;48;"CTC2018193357";4,40671924726425;0,693147180559945;"Private room";1
"5059";"E3. Preciosa habitación exterior Las Setas, WIFI.";996454;"Maria";"Casco Antiguo";"Alfalfa";37,39203;-5,9904;"Private room";78;2;42;"2022-09-09";3,91;20;37;42;"CTC2018193357";4,35670882668959;0,693147180559945;"Private room";1
"5060";"E2. Impresionante habitación con vistas. Las Setas";996454;"Maria";"Casco Antiguo";"Alfalfa";37,39233;-5,98994;"Private room";78;2;35;"2022-09-05";3,24;20;37;35;"CTC2018193357";4,35670882668959;0,693147180559945;"Private room";1
"5061";"Céntrico y acogedor, Triana, Lovely Flat +Pool";13964394;"Jose Ignacio";"Triana";"Triana Este";37,38243;-6,00263;"Entire home/apt";63;2;41;"2022-09-24";4,17;1;325;41;"VFT/SE/01485";4,14313472639153;0,693147180559945;"Entire home/apt";0
"5062";"Cómoda Hab en pleno centro y corazón de Triana";430795818;"Amparo";"Triana";"Triana Casco Antiguo";37,38371;-6,00233;"Private room";58;2;21;"2022-06-06";2,05;2;81;21;"VFT/SE/08819";4,06044301054642;0,693147180559945;"Private room";0
"5063";"Estudio junto a la plaza de España";58322446;"Regina";"Sur";"Huerta de la Salud";37,37585;-5,98438;"Entire home/apt";42;60;1;"2022-04-30";0,2;1;163;1;"";3,73766961828337;4,0943445622221;"Entire home/apt";0
"5064";"Ático vistas de Triana, Sevilla";426044501;"Jose María";"Triana";"Triana Casco Antiguo";37,38628;-6,00342;"Entire home/apt";242;1;18;"2022-09-15";1,71;3;87;18;"VFT/SE/08628";5,48893772615669;0;"Entire home/apt";0
"5065";"S.Marcos Studio. nice patio. 2rooms, parking opt.";9996044;"S.Marcos Studio. Pepe & Silvia";"Casco Antiguo";"San Julián";37,39792;-5,98699;"Entire home/apt";111;3;30;"2022-09-18";2,99;2;21;30;"Vft/se/08231";4,70953020131233;1,09861228866811;"Entire home/apt";1
"5066";"Apto centro historico";255592365;"Luis";"Casco Antiguo";"Alfalfa";37,38823;-5,99411;"Entire home/apt";67;2;33;"2022-09-19";3,61;5;263;33;"VFT/SE/08620";4,20469261939097;0,693147180559945;"Entire home/apt";1
"5068";"Apartamento de dos dormitorios en Plaza Alfaro";269512747;"Juanmi Y Laura";"Casco Antiguo";"Santa Cruz";37,38416;-5,98962;"Entire home/apt";148;2;13;"2022-08-30";1,26;29;93;13;"VFT/SE/03144";4,99721227376411;0,693147180559945;"Entire home/apt";1
"5069";"Duplex con Terraza by RentalSevilla";170512874;"Rosalía";"Casco Antiguo";"Alfalfa";37,39103;-5,99245;"Entire home/apt";192;1;6;"2022-04-13";0,67;105;27;6;"VFT/SE/07356";5,25749537202778;0;"Entire home/apt";1
"5070";"Dúplex en el casco antiguo de Sevilla";287871445;"Juan Y Laura";"Casco Antiguo";"Feria";37,39671;-5,99081;"Entire home/apt";105;2;12;"2022-06-05";1,21;25;100;12;"VFT/SE/08738";4,65396035015752;0,693147180559945;"Entire home/apt";1
"5071";"One bedroom house with garden and wifi at Sevilla";431101692;"Loic, Estelle And Co";"Triana";"Triana Oeste";37,386421;-6,030411;"Entire home/apt";54;1;0;"";0;1;364;0;"CTC-2019132614";3,98898404656427;0;"Entire home/apt";0
"5072";"Apartamento 1 habitación Alameda";245274103;"María";"Casco Antiguo";"Feria";37,39783;-5,99019;"Entire home/apt";88;2;1;"2021-12-07";0,1;6;45;1;"A/SE/00349";4,47733681447821;0,693147180559945;"Entire home/apt";1
"5073";"One bedroom appartement with wifi at Sevilla";431155845;"Loic, Estelle And Co";"Triana";"Triana Casco Antiguo";37,381222;-6,00013;"Entire home/apt";96;1;0;"";0;1;364;0;"VFT/SE/04767";4,56434819146784;0;"Entire home/apt";0
"5074";"Cómodo apartamento, proximo a Santa Justa";405310050;"Camilo";"San Pablo - Santa Justa";"San Pablo A y B";37,394421;-5,967723;"Entire home/apt";49;2;20;"2022-06-12";1,98;1;85;20;"Exempt";3,89182029811063;0,693147180559945;"Entire home/apt";0
"5075";"3 bedrooms appartement with city view, jacuzzi and wifi at Sevilla";431178666;"Loic, Estelle And Co";"Este - Alcosa - Torreblanca";"Colores, Entreparques";37,384274;-5,906245;"Entire home/apt";187;1;0;"";0;1;364;0;"CTC-2019099040";5,23110861685459;0;"Entire home/apt";0
"5076";"One bedroom appartement with city view, balcony and wifi at Sevilla";431180922;"Loic, Estelle And Co";"Triana";"Triana Casco Antiguo";37,38338;-6,00128;"Entire home/apt";31;1;0;"";0;1;364;0;"UFt/Se/03027";3,43398720448515;0;"Entire home/apt";0
"5077";"Piso en calle peatonal junto a Casa de Pilatos.";9649853;"Nacho";"Casco Antiguo";"San Bartolomé";37,389179;-5,986151;"Entire home/apt";106;5;16;"2022-09-12";1,56;19;77;16;"VFT/SE/03294";4,66343909411207;1,6094379124341;"Entire home/apt";1
"5078";"Hab. 20 min centro a pie.Transfer airport opcional";55860325;"Isa";"Macarena";"Villegas";37,40986;-5,97792;"Private room";20;3;12;"2022-09-23";1,16;1;346;12;"Exempt";2,99573227355399;1,09861228866811;"Private room";0
"5079";"Estudio a 10 minutos de la Catedral de Sevilla";431396003;"Rosa María";"Los Remedios";"Los Remedios";37,37857;-5,99948;"Entire home/apt";61;3;6;"2022-06-29";1,06;1;185;6;"VFT/SE/08814";4,11087386417331;1,09861228866811;"Entire home/apt";0
"5080";"Apartamento de un dormitorio en Plaza Alfaro";269512747;"Juanmi Y Laura";"Casco Antiguo";"Santa Cruz";37,38461;-5,98752;"Entire home/apt";129;2;2;"2022-04-24";0,22;29;97;2;"VFT/SE/03143";4,85981240436167;0,693147180559945;"Entire home/apt";1
"5081";"Fantastic 2 bedroom penthouse-large terrace Seville / Triana";51048225;"Javier";"Triana";"Triana Oeste";37,38802;-6,00853;"Entire home/apt";83;1;26;"2022-09-16";2,56;101;287;26;"VFT/SE/03848";4,4188406077966;0;"Entire home/apt";0
"5082";"Dúplex  las Setas by RentalSevilla";170512874;"Rosalía";"Casco Antiguo";"Santa Catalina";37,39306;-5,98792;"Entire home/apt";131;1;4;"2022-02-28";0,38;105;0;4;"VFT/SE/08745";4,87519732320115;0;"Entire home/apt";1
"5083";"ESTUDIO EN EL CENTRO DE SEVILLA";209110979;"Fernando Y Camia";"Casco Antiguo";"Feria";37,40003;-5,99152;"Entire home/apt";60;2;4;"2022-05-02";0,41;11;13;4;"VFT/SE/08760";4,0943445622221;0,693147180559945;"Entire home/apt";1
"5084";"Fantástico alojamiento en pleno centro histórico.";196977231;"Juan Carlos";"Casco Antiguo";"Museo";37,39126;-6,00043;"Entire home/apt";113;2;69;"2022-09-21";6,99;1;249;69;"VFT/SE/07104";4,72738781871234;0,693147180559945;"Entire home/apt";1
"5086";"Casa de Pozo Santo 101";18376442;"La Casa Del Pozo Santo";"Casco Antiguo";"Encarnación, Regina";37,39428;-5,9935;"Entire home/apt";123;1;14;"2022-09-06";1,35;9;71;14;"A/SE/00061";4,81218435537242;0;"Entire home/apt";1
"5087";"Cómoda habitación privada pleno corazón de Triana";430795818;"Amparo";"Triana";"Triana Casco Antiguo";37,38262;-6,00087;"Private room";54;2;13;"2022-09-25";1,33;2;83;13;"VFT/SE/08819";3,98898404656427;0,693147180559945;"Private room";0
"5088";"SEVILLA CENTER DUQUE PREMIUM SUITE (FREE PARKING)";175608443;"Ramon";"Casco Antiguo";"Encarnación, Regina";37,39478;-5,99592;"Entire home/apt";117;2;44;"2022-09-18";4,22;6;122;44;"CTC-2021397270";4,76217393479776;0,693147180559945;"Entire home/apt";1
"5089";"Plaza de la Concordia Sevilla Centro";422578071;"Roque";"Casco Antiguo";"San Vicente";37,39507;-5,99665;"Entire home/apt";66;2;14;"2022-09-19";1,36;3;39;14;"VFT/SE/02967";4,18965474202643;0,693147180559945;"Entire home/apt";1
"5090";"Selva La Bella. En el Corazón de Triana";430204323;"Alberto";"Triana";"Triana Casco Antiguo";37,38163;-6,00028;"Entire home/apt";82;1;3;"2022-05-01";0,3;1;160;3;"VFT/SE/08869";4,40671924726425;0;"Entire home/apt";0
"5091";"REAL MAESTRANZA SUITE";15440678;"Macarena";"Casco Antiguo";"Arenal";37,38621;-5,99819;"Entire home/apt";166;2;14;"2022-09-04";1,36;31;178;14;"VFT/SE/08773";5,11198778835654;0,693147180559945;"Entire home/apt";1
"5092";"PRECISO LOFT EN PLENO CENTRO DE SEVILLA";431974610;"Ana  Rocio";"Casco Antiguo";"Alfalfa";37,39245;-5,99372;"Entire home/apt";99;1;56;"2022-09-04";5,64;3;35;56;"RTA A/SE/0030";4,59511985013459;0;"Entire home/apt";1
"5093";"Peaceful Lovely Apartment in City Center";184405692;"Miguel Gotor Gomez";"Casco Antiguo";"Santa Catalina";37,392887;-5,986933;"Entire home/apt";77;2;40;"2022-09-08";3,91;6;42;40;"VFT/SE/07181";4,34380542185368;0,693147180559945;"Entire home/apt";1
"5094";"Apartamento Puerta Osario";269512747;"Juanmi Y Laura";"Casco Antiguo";"Santa Catalina";37,39122;-5,98453;"Entire home/apt";92;2;0;"";0;29;62;0;"CTC-2021016229";4,52178857704904;0,693147180559945;"Entire home/apt";1
"5095";"Peaceful Wonderful Apartment in City Center";184405692;"Miguel Gotor Gomez";"Casco Antiguo";"Santa Catalina";37,392887;-5,986933;"Entire home/apt";142;2;43;"2022-09-06";4,16;6;42;43;"VFT/SE/07180";4,95582705760126;0,693147180559945;"Entire home/apt";1
"5096";"Acogedor y luminoso apartamento a estrenar";14958822;"Nacho";"Casco Antiguo";"Arenal";37,38785;-5,99739;"Entire home/apt";147;2;45;"2022-09-12";4,56;125;58;45;"VFT/SE/07770";4,99043258677874;0,693147180559945;"Entire home/apt";1
"5097";"MI RETIRO SEVILLANO";432000233;"Guardarasposa S.L";"Casco Antiguo";"Alfalfa";37,38982;-5,98998;"Entire home/apt";89;1;1;"2022-07-02";0,34;7;60;1;"VFT/SE/07678";4,48863636973214;0;"Entire home/apt";1
"5098";"Apartamento 1 en Estadio Sevilla, 6 plazas y metro";274029744;"Amparo";"Nervión";"Nervión";37,38135;-5,96816;"Entire home/apt";111;2;3;"2022-06-04";0,32;2;36;3;"VTF/SE/08836";4,70953020131233;0,693147180559945;"Entire home/apt";0
"5099";"Casa del Rey Sabio - Suite Deluxe A";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39069;-5,99282;"Entire home/apt";259;1;7;"2022-08-23";0,76;17;181;7;"CTC-2021409146";5,55682806169954;0;"Entire home/apt";1
"5100";"Casa del Rey Sabio - Suite Deluxe B";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39165;-5,99255;"Entire home/apt";259;1;1;"2022-08-14";0,68;17;181;1;"CTC-2021409146";5,55682806169954;0;"Entire home/apt";1
"5101";"Casa del Rey Sabio - Suite Deluxe C";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39054;-5,99052;"Entire home/apt";259;1;0;"";0;17;181;0;"CTC-2021409146";5,55682806169954;0;"Entire home/apt";1
"5102";"Casa del Rey Sabio - Suite Deluxe D";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39151;-5,99249;"Entire home/apt";259;1;2;"2022-02-21";0,23;17;163;2;"CTC-2021409146";5,55682806169954;0;"Entire home/apt";1
"5103";"Casa del Rey Sabio - Suite Deluxe E";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39151;-5,99058;"Entire home/apt";259;1;0;"";0;17;181;0;"CTC-2021409146";5,55682806169954;0;"Entire home/apt";1
"5104";"Casa del Rey Sabio - Suite Estándar";432129450;"El Burro Sabio";"Casco Antiguo";"Alfalfa";37,39006;-5,99199;"Entire home/apt";222;1;0;"";0;17;160;0;"CTC-2021409146";5,40267738187228;0;"Entire home/apt";1
"5110";"Stylish and central with luxury qualities";432143970;"María Teresa";"Casco Antiguo";"San Vicente";37,39681;-6,00065;"Entire home/apt";134;2;14;"2022-05-15";1,42;1;361;14;"VFT/SE/08723";4,89783979995091;0,693147180559945;"Entire home/apt";1
"5116";"DOWNTOWN-ALAMEDA HERCULES-TERRACE OVERLOOKING SEV";68794478;"Paco & Rodrigo";"Casco Antiguo";"San Bartolomé";37,3902;-5,98491;"Entire home/apt";59;1;42;"2022-09-24";4,06;5;310;42;"VFT/SE/02820";4,07753744390572;0;"Entire home/apt";1
"5117";"Apartamento Triana (Metro Salado 16)";56950538;"Fernando";"Triana";"Triana Este";37,37794;-6,00373;"Entire home/apt";68;2;46;"2022-09-08";4,58;2;147;46;"VFT/SE/07147";4,21950770517611;0,693147180559945;"Entire home/apt";0
"5118";"Fortaleza by RentalSevilla";170512874;"Rosalía";"Triana";"Triana Casco Antiguo";37,38085;-5,99976;"Entire home/apt";192;1;3;"2022-08-31";0,33;105;329;3;"VFT/SE/04824";5,25749537202778;0;"Entire home/apt";0
"5119";"San Felipe Sevilla Urban Apartment";301473052;"Esther";"Casco Antiguo";"Encarnación, Regina";37,39435;-5,9888;"Entire home/apt";109;1;9;"2022-09-09";0,87;25;118;9;"VFT/SE/01163";4,69134788222914;0;"Entire home/apt";1
"5120";"TR3 PARKING INCLUDED Families Admiral's Loft.";5406544;"Nacho";"Casco Antiguo";"San Vicente";37,39691;-6,00286;"Entire home/apt";127;3;18;"2022-09-08";1,84;15;62;18;"VFT/SE/07196";4,84418708645859;1,09861228866811;"Entire home/apt";1
"5121";"San Lorenzo apartment.";423182540;"TheGoodTourist";"Casco Antiguo";"San Vicente";37,39533;-5,99663;"Entire home/apt";90;2;16;"2022-08-23";1,62;6;145;16;"VFT/SE/08842";4,49980967033027;0,693147180559945;"Entire home/apt";1
"5122";"Bright Apartment in the Heart of Seville";432433672;"José";"Casco Antiguo";"Alfalfa";37,3904;-5,99644;"Entire home/apt";149;1;3;"2022-08-14";0,53;1;75;3;"VFT/SE/03866";5,00394630594546;0;"Entire home/apt";1
"5123";"Luxurious & new apartment next to the Cathedral 0";432442482;"Carmen";"Casco Antiguo";"Santa Cruz";37,387741;-5,99373;"Entire home/apt";119;1;17;"2022-09-13";1,68;1;353;17;"VFT/SE/08810";4,77912349311153;0;"Entire home/apt";1
"5124";"Nuevo Loft cercano a la Catedral y Giralda";91039666;"David";"Casco Antiguo";"Santa Cruz";37,38781;-5,99407;"Entire home/apt";211;1;5;"2022-08-16";0,94;33;303;5;"A/SE/00362";5,35185813347607;0;"Entire home/apt";1
"5125";"Luxurious & new apartment next to the Cathedral 1";432468466;"Carmen";"Casco Antiguo";"Santa Cruz";37,387741;-5,99373;"Entire home/apt";122;1;18;"2022-09-11";1,83;1;336;18;"VFT/SE/08812";4,80402104473326;0;"Entire home/apt";1
"5126";"Apartment  former Monastery with patio City centre";432482782;"Berrydealer";"Casco Antiguo";"San Vicente";37,39409;-6,0012;"Entire home/apt";129;2;31;"2022-09-23";3,17;1;152;31;"vft/SE/08716";4,85981240436167;0,693147180559945;"Entire home/apt";1
"5127";"Misterhost Astoria Triana II Quiet and Cozy";113546787;"Fran Y Manuela";"Triana";"Triana Casco Antiguo";37,386715;-6,005075;"Entire home/apt";138;2;23;"2022-09-05";2,53;17;309;23;"VFT/SE/07200";4,92725368515721;0,693147180559945;"Entire home/apt";0
"5128";"Preciosa habitación doble en el centro de Sevilla";39930103;"Covadonga";"Casco Antiguo";"Encarnación, Regina";37,39489;-5,99412;"Private room";55;2;13;"2022-06-08";1,29;4;357;13;"CTC-2018155532";4,00733318523247;0,693147180559945;"Private room";1
"5130";"Agradable casa con patio sevillano";424793868;"Jesús";"Nervión";"Ciudad Jardín";37,37755;-5,96425;"Entire home/apt";220;2;6;"2022-06-29";1,09;1;54;6;"VFT/SE/09035";5,39362754635236;0,693147180559945;"Entire home/apt";0
"5131";"Fantástico apartamento 1 dorm, 1 baño en Macarena";432821111;"Sevilla";"Macarena";"León XIII, Los Naranjos";37,403221;-5,986545;"Entire home/apt";98;2;1;"2022-05-03";0,2;2;69;1;"CTC202005721";4,58496747867057;0,693147180559945;"Entire home/apt";0
"5132";"Styling Sierpes Center";432821111;"Sevilla";"Casco Antiguo";"Alfalfa";37,39282;-5,99362;"Entire home/apt";176;2;4;"2022-05-02";0,52;2;63;4;"VFT SE/05962";5,17048399503815;0,693147180559945;"Entire home/apt";1
"5133";"Casa del Pozo Santo 300";18376442;"La Casa Del Pozo Santo";"Casco Antiguo";"Encarnación, Regina";37,39547;-5,99389;"Entire home/apt";65;1;4;"2022-02-10";0,49;9;0;4;"A/SE/00061";4,17438726989564;0;"Entire home/apt";1
"5134";"ATICO CON TERRAZA PRIVADA EN TRIANA";227510527;"Trabado";"Triana";"Triana Casco Antiguo";37,38311;-6,00166;"Entire home/apt";93;2;1;"2022-02-02";0,13;7;90;1;"VFT/SE/08808";4,53259949315326;0,693147180559945;"Entire home/apt";0
"5135";"Les Papillons";18790691;"Tania";"Macarena";"Doctor Barraquer, G. Renfe, Policlínico";37,4061;-5,98897;"Private room";60;3;2;"2022-05-16";0,2;2;359;2;"Exempt";4,0943445622221;1,09861228866811;"Private room";0
"5136";"Duplex en el casco antiguo de Sevilla";287871445;"Juan Y Laura";"Casco Antiguo";"Santa Cruz";37,38177;-5,99513;"Entire home/apt";106;2;32;"2022-07-22";3,17;25;62;32;"VFT/SE/08792";4,66343909411207;0,693147180559945;"Entire home/apt";1
"5137";"Lukanda Luxury 02";54707660;"Lukanda";"Casco Antiguo";"Santa Cruz";37,3868;-5,99258;"Entire home/apt";206;1;21;"2022-09-16";2,23;29;284;21;"A/SE/00353";5,32787616878958;0;"Entire home/apt";1
"5138";"Casa de Pozo Santo 200";18376442;"La Casa Del Pozo Santo";"Casco Antiguo";"Encarnación, Regina";37,3956;-5,99385;"Entire home/apt";119;1;4;"2022-05-22";0,41;9;0;4;"A/SE/00061";4,77912349311153;0;"Entire home/apt";1
"5139";"IKIGAI HOUSE,  amatista SEVILLA";345854283;"Alexandra";"Cerro - Amate";"Amate";37,37886;-5,95994;"Private room";18;1;33;"2022-07-01";4,29;2;269;33;"CTC:2022018387";2,89037175789616;0;"Private room";0
"5140";"Lukanda Luxury 03";54707660;"Lukanda";"Casco Antiguo";"Santa Cruz";37,38694;-5,99249;"Entire home/apt";206;1;1;"2022-04-26";0,19;29;240;1;"A/SE/00353";5,32787616878958;0;"Entire home/apt";1
"5141";"Lukanda Luxury 04";54707660;"Lukanda";"Casco Antiguo";"Santa Cruz";37,38659;-5,99255;"Entire home/apt";206;1;1;"2021-12-06";0,1;29;221;1;"A/SE/00353";5,32787616878958;0;"Entire home/apt";1
"5142";"Charming central apartment in Seville";430504751;"Blanca";"Casco Antiguo";"Santa Cruz";37,388317;-5,991382;"Entire home/apt";117;2;24;"2022-09-09";2,67;1;60;24;"H41811AAAS2";4,76217393479776;0,693147180559945;"Entire home/apt";1
"5143";"La Casa del Pintor (Velázquez)";433131183;"Cse";"Casco Antiguo";"Arenal";37,38866;-5,99771;"Private room";198;2;0;"";0;5;163;0;"A/SE/00355";5,28826703069454;0,693147180559945;"Private room";1
"5144";"Lukanda Luxury 01. Loft";54707660;"Lukanda";"Casco Antiguo";"Alfalfa";37,3885;-5,9945;"Entire home/apt";156;1;9;"2022-09-22";0,92;29;223;9;"A/SE/00353";5,04985600724954;0;"Entire home/apt";1
"5145";"La Casa del Pintor (Murillo)";433131183;"Cse";"Casco Antiguo";"Arenal";37,38853;-5,99785;"Private room";182;2;0;"";0;5;151;0;"A/SE/00355";5,2040066870768;0,693147180559945;"Private room";1
